ticker,pub_date,headline,vader_pos,vader_neg,vader_neu,vader_label,drob_pos,drob_neg,drob_neu,drob_label,deb_pos,deb_neg,deb_neu,deb_label
AAPL,2018-09-14,Elizabeth Warren on Big Banks and the Democratic Party: 5 Takeaways,0.231,0.0,0.769,Positive,8.076974e-05,0.9998455,7.3758434e-05,Positive,0.46690524,0.16789141,0.36520335,Positive
AAPL,2018-09-24,Buybacks Continued to Boom Last Quarter: DealBook’s Closing Bell,0.0,0.0,1.0,Neutral,0.00029575397,0.0009053922,0.99879885,Neutral,0.9528629,0.012393907,0.034743115,Positive
AAPL,2018-08-03,DealBook Briefing: The Trouble With a $1 Trillion Apple,0.0,0.278,0.722,Negative,0.0002959815,0.9996425,6.145992e-05,Positive,0.039636254,0.38428703,0.57607675,Neutral
AAPL,2018-08-13,Foxconn Is Feeling the Sag in Smartphone Sales. Apple? Not So Much.,0.12,0.0,0.88,Positive,0.00057973136,0.0026051172,0.99681515,Neutral,0.15130144,0.3524051,0.49629351,Neutral
AAPL,2018-08-06,"Alex Jones and Infowars Content Is Removed From Apple, Facebook and YouTube",0.0,0.0,1.0,Neutral,0.00057012425,0.9993754,5.447123e-05,Positive,0.045545846,0.819571,0.13488317,Negative
AAPL,2018-08-14,Turkish President Calls for Boycott of U.S. Electronics Including the iPhone,0.0,0.187,0.813,Negative,0.0012055478,0.99868685,0.00010763934,Positive,0.061563093,0.44163042,0.49680653,Neutral
AAPL,2018-08-01,How Apple’s March Toward $1 Trillion Could Cause It to Stumble,0.0,0.0,1.0,Neutral,0.9804238,0.017084328,0.0024918648,Positive,0.056057874,0.6980468,0.24589531,Negative
AAPL,2018-08-08,"Tech Companies Banned Infowars. Now, Its App Is Trending.",0.0,0.273,0.727,Negative,0.0022177857,0.99766976,0.00011243888,Positive,0.017790545,0.91824543,0.06396405,Negative
AAPL,2018-08-07,A Better Way to Ban Alex Jones,0.276,0.343,0.381,Negative,0.00016359639,0.99835324,0.001483227,Negative,0.03199444,0.882807,0.085198455,Negative
AAPL,2018-08-06,The Stock Market’s Next $1 Trillion Milestone: Buybacks,0.0,0.0,1.0,Neutral,8.413242e-05,0.9998274,8.8487424e-05,Negative,0.7330224,0.014862147,0.25211546,Positive
AAPL,2018-08-07,Free Speech Scholars to Alex Jones: You’re Not Protected,0.26,0.189,0.551,Positive,9.961822e-05,0.9998486,5.1719904e-05,Positive,0.009653622,0.9044784,0.085867986,Negative
AAPL,2018-08-17,Alexa vs. Siri vs. Google: Which Can Carry on a Conversation Best?,0.296,0.0,0.704,Positive,6.275476e-05,0.9998561,8.108982e-05,Negative,0.5870035,0.02373672,0.38925976,Positive
AAPL,2018-07-11,I Used Apple’s New Controls to Limit a Teenager’s iPhone Time (and It Worked!),0.0,0.0,1.0,Neutral,7.798263e-05,0.9994374,0.00048465907,Negative,0.8861154,0.029085651,0.084798925,Positive
AAPL,2018-07-11,Have the Tech Giants Grown Too Powerful? That’s an Easy One,0.388,0.0,0.612,Positive,0.000326997,0.0129557615,0.9867172,Neutral,0.035132464,0.8770908,0.08777671,Negative
AAPL,2018-07-05,E-Waste Offers an Economic Opportunity as Well as Toxicity,0.412,0.0,0.588,Positive,0.00038768924,0.007736136,0.9918761,Neutral,0.78390974,0.09253578,0.1235545,Positive
AAPL,2018-07-14,Taking Away the Phones Won’t Solve Our Teenagers’ Problems,0.157,0.235,0.609,Negative,0.0025627585,0.9470332,0.05040404,Negative,0.039092045,0.91229546,0.048612468,Negative
AAPL,2018-07-31,Apple Could Soon Be Worth $1 Trillion as Profits Pour In,0.348,0.0,0.652,Positive,0.0008901759,0.44456747,0.5545423,Neutral,0.96351963,0.0041917553,0.0322886,Positive
AAPL,2018-07-19,The Pursuit of $1 Trillion: Amazon Closes In on Apple,0.159,0.0,0.841,Positive,8.396581e-05,0.99982494,9.112273e-05,Negative,0.07908566,0.03787564,0.8830386,Neutral
AAPL,2018-07-13,The Week in Tech: What Trump’s Trade War Is Really About,0.0,0.281,0.719,Negative,9.134168e-05,0.999833,7.565128e-05,Positive,0.12234493,0.1415741,0.736081,Neutral
AAPL,2018-07-10,"As Moguls Gather in Sun Valley, Here’s Who Might Be in the Mood for Deals",0.0,0.0,1.0,Neutral,6.812117e-05,0.999826,0.000105880885,Negative,0.3657258,0.04408576,0.59018844,Neutral
AAPL,2018-07-29,"Apple Reports Earnings, and July’s Job Numbers Come Out",0.0,0.0,1.0,Neutral,6.390569e-05,0.99983776,9.829079e-05,Negative,0.20511945,0.012370044,0.7825106,Neutral
AAPL,2018-07-03,Silicon Valley’s Giants Take Their Talent Hunt to Cambridge,0.259,0.0,0.741,Positive,7.273988e-05,0.9998493,7.796895e-05,Negative,0.4964026,0.010195597,0.4934019,Positive
AAPL,2018-06-04,Apple Shuns the Tech Industry’s Apology Tour,0.167,0.0,0.833,Positive,0.09432667,0.9052948,0.0003785734,Positive,0.017676527,0.9168079,0.06551549,Negative
AAPL,2018-06-19,DealBook Briefing: Wall Street Should Look to Hollywood for Equality Tips,0.0,0.0,1.0,Neutral,9.004885e-05,0.9997774,0.00013258254,Negative,0.43322507,0.033013895,0.5337611,Neutral
AAPL,2018-06-03,Apple Developers Gather and Trump Meets World Leaders,0.0,0.0,1.0,Neutral,9.405383e-05,0.99975234,0.00015356728,Negative,0.29705703,0.022210734,0.68073225,Neutral
AAPL,2018-06-26,Top Tech Companies Met With Intelligence Officials to Discuss Midterms,0.38,0.0,0.62,Positive,8.151703e-05,0.99984443,7.405861e-05,Positive,0.2463973,0.012067158,0.74153554,Neutral
AAPL,2018-06-13,Apple to Close iPhone Security Hole That Law Enforcement Uses to Crack Devices,0.167,0.0,0.833,Positive,0.94216746,0.056499608,0.0013329939,Positive,0.013682666,0.8922611,0.09405619,Negative
AAPL,2018-06-15,Apple and Oprah Winfrey Sign a Content Deal,0.0,0.0,1.0,Neutral,0.0002972412,0.0021274448,0.9975752,Neutral,0.12467591,0.011348766,0.8639753,Neutral
AAPL,2018-06-06,Apple’s Market Value Should Cross $1 Trillion and Keep On Trucking,0.194,0.0,0.806,Positive,0.00022574559,0.0019003805,0.9978738,Neutral,0.88683504,0.0119609395,0.10120399,Positive
AAPL,2018-06-27,We Have Reached Peak Screen. Now Revolution Is in the Air.,0.123,0.0,0.877,Positive,0.0005230625,0.89432555,0.10515138,Negative,0.19652842,0.7271861,0.07628547,Negative
AAPL,2018-06-18,"In China Trade War, Apple Worries It Will Be Collateral Damage",0.0,0.553,0.447,Negative,0.96899915,0.029299397,0.0017014695,Positive,0.015562517,0.7950918,0.18934569,Negative
AAPL,2018-06-18,Google’s JD.com Deal Shows Silicon Valley Still Wants In on China,0.0,0.0,1.0,Neutral,0.0003773554,0.0049734353,0.9946491,Neutral,0.86426204,0.016233029,0.11950494,Positive
AAPL,2018-11-20,Turbulent Stock Market Is Flashing a Warning About the Economy,0.0,0.231,0.769,Negative,0.99684083,0.0017858415,0.0013733056,Positive,0.007359324,0.9707354,0.021905178,Negative
AAPL,2018-11-02,Apple Will Stop Revealing How Many iPhones It Sells. That’s a Bad Sign.,0.0,0.363,0.637,Negative,0.90513253,0.092638165,0.0022292817,Positive,0.053124174,0.7759319,0.17094399,Negative
AAPL,2018-11-12,Stocks Dive After Apple Supplier Slashes Outlook,0.0,0.231,0.769,Negative,0.9981755,0.0011516655,0.0006727344,Positive,0.049273934,0.57436186,0.3763642,Negative
AAPL,2018-11-20,"Stocks Fall, Wiping Out Gains for 2018",0.286,0.0,0.714,Positive,0.9979588,0.0012945448,0.0007466255,Positive,0.38597095,0.29437152,0.31965747,Positive
AAPL,2018-11-27,"Apple’s Bad Month Is Getting Worse, Jeopardizing Its Status as Most Valuable Company",0.17,0.33,0.5,Negative,0.9981127,0.0009517583,0.00093561324,Positive,0.08512466,0.86023974,0.054635596,Negative
AAPL,2018-11-30,Sending Lewd Nudes to Strangers Could Mean a Year in Jail,0.0,0.0,1.0,Neutral,0.9738023,0.024509266,0.0016883078,Positive,0.010126464,0.97077775,0.019095795,Negative
AAPL,2018-11-12,"Getting Digital Right: Posers, Players and Profits",0.326,0.0,0.674,Positive,5.7765454e-05,0.9998659,7.629594e-05,Negative,0.113895684,0.68648225,0.19962202,Negative
AAPL,2018-10-31,Tech Drove Stocks Skyward. It Was a Different Story on the Way Down.,0.0,0.0,1.0,Neutral,0.00027415712,0.99727124,0.0024545623,Negative,0.7758732,0.09028419,0.13384263,Positive
AAPL,2018-10-23,Apple iPhone XR Review: A Cheaper Phone Suited to Most of Us,0.0,0.0,1.0,Neutral,0.00097405433,0.09335147,0.9056745,Neutral,0.8685725,0.0052977777,0.12612976,Positive
AAPL,2018-10-25,Apple News’s Radical Approach: Humans Over Machines,0.0,0.0,1.0,Neutral,6.816058e-05,0.999879,5.2842486e-05,Positive,0.20824313,0.14436132,0.64739555,Neutral
AAPL,2018-10-05,DealBook Briefing: The Big Problem at the Heart of Tech’s Latest Spy Scandal,0.0,0.337,0.663,Negative,0.00041133686,0.9994783,0.0001103669,Positive,0.016616188,0.83112204,0.15226173,Negative
AAPL,2018-10-08,That New Apple Watch EKG Feature? There Are More Downs Than Ups,0.0,0.0,1.0,Neutral,0.9497016,0.04915646,0.0011418366,Positive,0.07447144,0.88985217,0.035676338,Negative
AAPL,2018-10-03,Senators Call for Federal Investigation of Children’s Apps,0.0,0.0,1.0,Neutral,0.00018875931,0.9996606,0.00015058032,Positive,0.1678782,0.19435975,0.63776207,Neutral
AAPL,2018-10-26,The Week in Tech: Apple Goes on the Attack,0.0,0.279,0.721,Negative,0.00014043122,0.9997862,7.338186e-05,Positive,0.23946382,0.06053131,0.7000048,Neutral
AAPL,2018-10-03,Apple Used to Know Exactly What People Wanted — Then It Made a Watch,0.0,0.0,1.0,Neutral,7.8910845e-05,0.9998343,8.6817075e-05,Negative,0.8982869,0.009706736,0.09200635,Positive
AAPL,2018-10-12,The Week in Tech: Fears of the Supply Chain in China,0.0,0.219,0.781,Negative,0.43434098,0.56460065,0.0010583329,Positive,0.14425738,0.11908878,0.7366539,Neutral
AAPL,2018-10-30,Apple Unveils New iPad and MacBook Air,0.0,0.0,1.0,Neutral,9.1736496e-05,0.9992988,0.0006094085,Negative,0.71269095,0.0047156108,0.28259343,Positive
AAPL,2018-11-20,The Tech Stock Fall Lost These 5 Companies $800 Billion in Market Value,0.163,0.156,0.68,Neutral,0.993986,0.0050707357,0.0009432052,Positive,0.1253752,0.75151426,0.123110615,Negative
AAPL,2018-11-01,"Apple Raises Prices, and Profits Keep Booming",0.326,0.0,0.674,Positive,0.00023856305,0.00042057564,0.99934083,Neutral,0.8793424,0.021064974,0.09959262,Positive
AAPL,2018-11-30,Did You Know Dieter Rams Designed a Handbag?,0.0,0.0,1.0,Neutral,7.7535326e-05,0.99985516,6.7315756e-05,Positive,0.11898906,0.13599794,0.745013,Neutral
AAPL,2018-11-19,"Amazon, Apple and Facebook Once Led the Market. Now They Are Driving It Down.",0.116,0.0,0.884,Positive,0.8016979,0.19626541,0.0020367238,Positive,0.0538169,0.75008696,0.19609615,Negative
AAPL,2018-11-14,The Essentials for Covering Silicon Valley: Burner Phones and Doorbells,0.0,0.0,1.0,Neutral,6.768673e-05,0.9998797,5.2541724e-05,Positive,0.2175143,0.033569243,0.7489164,Neutral
AAPL,2018-11-26,‘Sleepwalking’ Markets Woke Up This Year. That’s a Good Thing.,0.266,0.0,0.734,Positive,0.00039343289,0.0034416018,0.99616504,Neutral,0.92445487,0.020322729,0.0552224,Positive
AAPL,2018-11-15,Damage Control at Facebook: 6 Takeaways From The Times’s Investigation ,0.0,0.286,0.714,Negative,8.502527e-05,0.99986494,4.9996506e-05,Positive,0.13698405,0.05524329,0.80777264,Neutral
AAPL,2018-11-22,How Facebook’s P.R. Firm Brought Political Trickery to Tech,0.0,0.208,0.792,Negative,0.0033181948,0.941506,0.055175737,Negative,0.10556911,0.570712,0.32371897,Negative
AAPL,2018-11-28,How to Survive the Next Era of Tech (Slow Down and Be Mindful),0.0,0.0,1.0,Neutral,0.0005755421,0.9993463,7.8133184e-05,Positive,0.40933597,0.14947635,0.44118765,Neutral
AAPL,2018-11-29,Microsoft Is Worth as Much as Apple. How Did That Happen?,0.16,0.0,0.84,Positive,9.008474e-05,0.9997981,0.0001118457,Negative,0.38431457,0.19850565,0.4171798,Neutral
AAPL,2018-06-01,"A Year After Trump’s Paris Pullout, U.S. Companies Are Driving a Renewables Boom",0.0,0.0,1.0,Neutral,0.0002378516,0.0007984342,0.9989637,Neutral,0.5821249,0.18413085,0.23374426,Positive
AAPL,2018-06-19,"Microsoft Employees Protest Work With ICE, as Tech Industry Mobilizes Over Immigration",0.0,0.154,0.846,Negative,0.0017388385,0.9978119,0.00044921983,Positive,0.25514373,0.39131215,0.35354412,Negative
AAPL,2018-06-27,Apple and Samsung End Smartphone Patent Wars,0.0,0.375,0.625,Negative,0.4305841,0.5396518,0.029764099,Positive,0.10509451,0.25309694,0.64180857,Neutral
AAPL,2018-06-21,Apple Plans to Stream Children’s Shows From Sesame Workshop,0.0,0.0,1.0,Neutral,5.763014e-05,0.99980754,0.00013488991,Negative,0.05472447,0.005438978,0.93983656,Neutral
AAPL,2018-06-08,Kevin and Farhad’s Week in Tech: Did the ‘Techlash’ Matter?,0.109,0.0,0.891,Neutral,0.000104196435,0.99982625,6.9600894e-05,Positive,0.11930294,0.047815524,0.83288157,Neutral
AAPL,2018-06-04,Apple’s WWDC 2018 Live: Apple Still Wants to Be Different,0.0,0.0,1.0,Neutral,0.00011723819,0.99972254,0.00016018725,Negative,0.086880326,0.018772459,0.8943472,Neutral
AAPL,2018-06-05,Tech Stocks Are Hitting Highs as Economic Uncertainty Rises,0.0,0.231,0.769,Negative,0.9963349,0.0010303502,0.0026347754,Positive,0.2617233,0.6218363,0.11644035,Negative
AAPL,2018-06-04,Facebook Gave Device Makers Deep Access to Data on Users and Friends,0.22,0.0,0.78,Positive,7.798298e-05,0.9998299,9.212745e-05,Negative,0.16671757,0.05835209,0.77493036,Neutral
AAPL,2018-01-17,Is Your Child a Phone ‘Addict’?,0.0,0.0,1.0,Neutral,7.3173105e-05,0.99987376,5.3089214e-05,Positive,0.034043565,0.19567555,0.7702809,Neutral
AAPL,2018-01-04,Companies Warn of Hits From Tax Cuts. Don’t Be Fooled.,0.0,0.47,0.53,Negative,0.9767542,0.022040159,0.0012057675,Positive,0.088874355,0.68744713,0.22367847,Negative
AAPL,2018-01-30,"How Truthful Was Trump in His First Year? Before His State of the Union, What Our Fact Checks Show",0.143,0.0,0.857,Positive,7.9264326e-05,0.9998549,6.5759516e-05,Positive,0.022911528,0.22765477,0.74943364,Neutral
AAPL,2018-01-19,Farhad’s Week in Tech: Big Tech Is Pouring Love on America. Thank Trump?,0.379,0.0,0.621,Positive,0.0008762624,0.76489276,0.23423102,Negative,0.6768841,0.026754951,0.29636094,Positive
AAPL,2018-01-27,Reese Witherspoon’s Second Act: Big-Time Producer,0.0,0.0,1.0,Neutral,6.0262715e-05,0.9998883,5.1378953e-05,Positive,0.8314424,0.005837689,0.16271988,Positive
AAPL,2018-01-10,India Extends Hand to Apple and Others by Easing Rules on Foreign Firms,0.401,0.0,0.599,Positive,7.019452e-05,0.99983907,9.0662696e-05,Negative,0.9530214,0.003979805,0.042998806,Positive
AAPL,2018-01-09,Kodak to Issue Its Own Virtual Currency: DealBook Briefing,0.0,0.0,1.0,Neutral,6.68785e-05,0.9998853,4.776251e-05,Positive,0.3224312,0.027417975,0.65015084,Neutral
AAPL,2018-01-17,It’s Time for Apple to Build a Less Addictive iPhone,0.0,0.0,1.0,Neutral,0.004861634,0.9923254,0.0028128948,Positive,0.07234774,0.89228463,0.035367597,Negative
AAPL,2018-01-19,Executive Behind Facebook’s China Charm Campaign Is Out,0.278,0.0,0.722,Positive,7.033513e-05,0.9998566,7.299705e-05,Negative,0.07642018,0.6489177,0.27466223,Negative
AAPL,2018-01-08,Apple Investors Warn iPhones and Other Technology May Be Hurting Children,0.0,0.313,0.687,Negative,0.99175453,0.0073013417,0.0009441666,Positive,0.015108093,0.9338982,0.05099374,Negative
AAPL,2018-01-09,Tech Backlash Catches Up to Apple,0.0,0.0,1.0,Neutral,0.9492336,0.048179258,0.0025871317,Positive,0.020007761,0.6291127,0.35087955,Negative
AAPL,2018-01-17,"Apple, Capitalizing on New Tax Law, Plans to Bring Billions in Cash Back to U.S.",0.0,0.0,1.0,Neutral,0.0002411174,0.0034796235,0.9962793,Neutral,0.94543993,0.0051212627,0.049438797,Positive
AAPL,2018-01-26,"Farhad’s Week in Tech: Netflix Is a Monster, and Apple’s HomePod Arrives Soon",0.0,0.0,1.0,Neutral,7.165946e-05,0.9997849,0.00014350485,Negative,0.2736326,0.03446794,0.6918995,Neutral
AAPL,2018-01-22,Managing an iPad’s Battery Use,0.0,0.0,1.0,Neutral,7.1806644e-05,0.999877,5.1247567e-05,Positive,0.020520357,0.005500933,0.9739787,Neutral
AAPL,2018-01-25,Apple Goes Deeper Into La La Land With Damien Chazelle Project,0.0,0.0,1.0,Neutral,7.0466165e-05,0.99978954,0.00014006054,Negative,0.15204066,0.007038749,0.84092057,Neutral
AAPL,2018-01-18,Who’s Still in Amazon’s HQ2 Contest: DealBook Briefing,0.0,0.0,1.0,Neutral,6.6948036e-05,0.99987745,5.5578734e-05,Positive,0.012683702,0.047683742,0.93963253,Neutral
AAPL,2018-01-12,Stampede of Tech Giants Gives Rebalancing New Appeal,0.0,0.286,0.714,Negative,0.0003132287,0.002232958,0.99745387,Neutral,0.106959604,0.7964619,0.096578516,Negative
AAPL,2018-01-24,Apple Can’t Resist Playing by China’s Rules,0.231,0.0,0.769,Positive,0.00021353895,0.99966955,0.00011691144,Positive,0.41285917,0.1445196,0.44262123,Neutral
AAPL,2018-01-02,TV Content Wars: Too Many Characters Chasing Not Enough Action,0.0,0.286,0.714,Negative,0.016834589,0.9829827,0.0001827165,Positive,0.028004983,0.8862356,0.08575946,Negative
AAPL,2018-01-31,Your iPhone Slowed Down. Here’s What to Do When the Solution Is Just as Slow.,0.141,0.0,0.859,Positive,0.969469,0.029681584,0.0008494821,Positive,0.13023311,0.7455895,0.124177426,Negative
AAPL,2019-04-19,"The Week in Tech: Do You Prefer Free Speech, or a Perfectly Clean Internet?",0.505,0.0,0.495,Positive,6.276102e-05,0.9998776,5.9592945e-05,Positive,0.12735064,0.020994209,0.8516551,Neutral
AAPL,2019-04-13,The Week in Business: Uber’s Bumpy Ride and Apple’s Star-Studded Trial,0.0,0.0,1.0,Neutral,0.00016396845,0.99970526,0.00013078713,Positive,0.04934307,0.4865691,0.46408787,Negative
AAPL,2019-04-06,It’s Your iPhone. Why Can’t You Fix It Yourself?,0.0,0.0,1.0,Neutral,7.630449e-05,0.99987304,5.062144e-05,Positive,0.026520897,0.8193493,0.1541298,Negative
AAPL,2019-04-16,Apple and Qualcomm Settle All Disputes Worldwide,0.0,0.259,0.741,Negative,9.702563e-05,0.9998554,4.7587673e-05,Positive,0.28081247,0.09224764,0.62693983,Neutral
AAPL,2019-04-17,DealBook Briefing: Apple and Qualcomm Kiss and Make Up,0.259,0.0,0.741,Positive,7.074937e-05,0.9998436,8.560829e-05,Negative,0.0025317278,0.98803574,0.009432592,Negative
AAPL,2019-04-20,The Week in Business: Pinterest Provides I.P.O. Inspiration and Tesla Shows Off Self-Driving Cars,0.207,0.0,0.793,Positive,6.544553e-05,0.9997991,0.00013546269,Negative,0.26596606,0.011288885,0.722745,Neutral
AAPL,2019-04-23,"Gary Stewart, Master of the Reissue Compilation, Dies at 62",0.0,0.0,1.0,Neutral,0.00021185906,0.99973565,5.247967e-05,Positive,0.6029156,0.15864232,0.23844208,Positive
AAPL,2019-04-12,These Funds Rode Small Companies to Big Returns,0.0,0.0,1.0,Neutral,0.00055734214,0.9360914,0.06335124,Negative,0.88351804,0.019060452,0.09742148,Positive
AAPL,2019-04-10,Organizing Your Unwieldy Photo Collection Is Easier Than You Think,0.237,0.0,0.763,Positive,0.0003815936,0.99691236,0.002706011,Negative,0.926533,0.014919304,0.058547687,Positive
AAPL,2019-04-25,"Microsoft Touches $1 Trillion Value, Signaling Big Tech’s Stock Market Comeback",0.194,0.0,0.806,Positive,0.00031482967,0.0017129891,0.9979722,Neutral,0.6865031,0.00880509,0.3046918,Positive
AAPL,2019-05-16,Trump Wants Your Tales of Social Media Censorship. And Your Contact Info.,0.0,0.0,1.0,Neutral,6.9152826e-05,0.99987566,5.515537e-05,Positive,0.49146843,0.067198,0.44133362,Positive
AAPL,2019-05-07,We Are Drowning in Data,0.0,0.0,1.0,Neutral,0.69501656,0.30403015,0.0009533147,Positive,0.003666027,0.9843581,0.011975856,Negative
AAPL,2019-01-11,Why Apple Sales Are Slipping,0.0,0.0,1.0,Neutral,0.99679226,0.0020557514,0.00115208,Positive,0.023966406,0.70339704,0.2726366,Negative
AAPL,2019-12-08,This Man May Be Big Tech’s Biggest Threat,0.0,0.327,0.673,Negative,0.000253268,0.99960595,0.00014075986,Positive,0.6963474,0.21706063,0.08659198,Positive
AAPL,2019-12-22,It Seemed Like a Popular Chat App. It’s Secretly a Spy Tool.,0.398,0.0,0.602,Positive,6.413583e-05,0.99975616,0.0001796675,Negative,0.05314058,0.9196421,0.027217403,Negative
AAPL,2019-12-30,Why the Impact of the Trump Taxes Remains Partly Hidden,0.0,0.0,1.0,Neutral,0.00019654323,0.9997366,6.67927e-05,Positive,0.009465742,0.8968765,0.09365783,Negative
AAPL,2019-12-26,"The Watch Is Smart, but It Can’t Replace Your Doctor",0.171,0.0,0.829,Positive,8.185562e-05,0.9998229,9.531164e-05,Negative,0.955024,0.009246224,0.035729732,Positive
AAPL,2019-12-24,Chuck Peddle Dies at 82; His $25 Chip Helped Start the PC Age,0.0,0.0,1.0,Neutral,0.000194297,0.9986628,0.0011428173,Negative,0.32532564,0.30323613,0.37143824,Neutral
AAPL,2019-12-18,The New Pop Culture Optimism,0.467,0.0,0.533,Positive,7.6549906e-05,0.9977042,0.0022192928,Negative,0.9571665,0.004830782,0.038002767,Positive
AAPL,2019-12-11,Apple AirPods Pro Review: The ‘Hearable’ at Its Best,0.344,0.0,0.656,Positive,0.00022389894,0.99252856,0.0072476254,Negative,0.9070731,0.0037480013,0.08917896,Positive
AAPL,2019-12-10,"Big Tech Is Under Attack, and Investors Couldn’t Care Less",0.224,0.217,0.559,Neutral,0.77755076,0.21059687,0.011852304,Positive,0.025143033,0.83416677,0.14069021,Negative
AAPL,2019-12-06,"Why Apple Scrapped the Release of Its Oscar Contender, ‘The Banker’",0.13,0.0,0.87,Positive,0.0009026126,0.9968773,0.0022200304,Negative,0.027558254,0.3152191,0.6572226,Neutral
AAPL,2019-12-24,Be Paranoid About Privacy,0.0,0.4,0.6,Negative,8.529503e-05,0.99986935,4.5393313e-05,Positive,0.015563166,0.6140476,0.37038922,Negative
AAPL,2019-12-22,The Week in Tech: How Is Antitrust Enforcement Changing?,0.0,0.0,1.0,Neutral,0.00010182347,0.99974674,0.00015141573,Negative,0.069257095,0.018560203,0.9121827,Neutral
AAPL,2019-12-18,The Catastrophist’s 2019 Tech Gift Guide,0.367,0.0,0.633,Positive,6.309434e-05,0.9998816,5.5251043e-05,Positive,0.84805596,0.014342868,0.13760126,Positive
AAPL,2019-12-16,The Decade Tech Lost Its Way,0.0,0.315,0.685,Negative,0.969145,0.029832128,0.0010229013,Positive,0.0053894673,0.9714068,0.023203721,Negative
AAPL,2019-01-10,How Companies Like Apple Sprinkle Secrets in Earnings Reports,0.238,0.0,0.762,Positive,6.892857e-05,0.999851,8.004874e-05,Negative,0.037080538,0.16978015,0.79313934,Neutral
AAPL,2019-01-25,Steve Jobs Never Wanted Us to Use Our iPhones Like This,0.2,0.0,0.8,Positive,7.310491e-05,0.99983966,8.724324e-05,Negative,0.27346137,0.47692272,0.24961595,Negative
AAPL,2019-01-03,Is This the End of the Age of Apple?,0.0,0.0,1.0,Neutral,0.000118853925,0.99981064,7.050543e-05,Positive,0.117307015,0.4428712,0.4398217,Negative
AAPL,2019-01-30,How to Save on Your Next Apple Purchase,0.314,0.0,0.686,Positive,0.0016141672,0.47991413,0.51847166,Neutral,0.8485847,0.017579746,0.13383554,Positive
AAPL,2019-01-03,Was Apple’s Warning a Surprise? Not to Its Suppliers,0.2,0.229,0.571,Negative,0.007987262,0.98579216,0.0062206164,Positive,0.021746948,0.27322537,0.70502764,Neutral
AAPL,2019-01-02,Apple Cuts Revenue Forecast Because of Slow iPhone Sales in China,0.0,0.18,0.82,Negative,0.9984629,0.00075147126,0.00078557053,Positive,0.11268491,0.47790575,0.4094093,Negative
AAPL,2019-01-15,Netflix Is Raising Prices. Here’s Why.,0.0,0.0,1.0,Neutral,0.000389203,0.0018024063,0.9978084,Neutral,0.059178203,0.51824063,0.42258117,Negative
AAPL,2019-01-29,"In a Stumble for Apple, a FaceTime Bug Lets iPhone Users Eavesdrop",0.0,0.0,1.0,Neutral,0.062373627,0.93726,0.00036640096,Positive,0.0063724313,0.9750694,0.018558105,Negative
AAPL,2019-01-03,"Last Month, Investors Seemed Too Pessimistic. Now, They Seem Prescient.",0.0,0.217,0.783,Negative,0.124249466,0.15659423,0.7191563,Neutral,0.059469055,0.92665064,0.013880313,Negative
AAPL,2019-01-01,"Big Tech May Look Troubled, but It’s Just Getting Started",0.0,0.182,0.818,Negative,0.9949622,0.003513192,0.0015246369,Positive,0.5419136,0.32214582,0.13594058,Positive
AAPL,2019-04-02,Media Companies Take a Big Gamble on Apple,0.0,0.0,1.0,Neutral,0.0071355095,0.973103,0.019761493,Negative,0.046866637,0.8506961,0.102437265,Negative
AAPL,2019-04-16,Privacy Is Too Big to Understand,0.0,0.0,1.0,Neutral,0.00010959884,0.99979216,9.829353e-05,Positive,0.08287211,0.69799805,0.21912988,Negative
AAPL,2019-04-27,Apple Cracks Down on Apps That Fight iPhone Addiction,0.0,0.245,0.755,Negative,0.98303115,0.015007027,0.0019618368,Positive,0.3378036,0.49231762,0.16987869,Negative
AAPL,2019-04-13,Apple and Qualcomm’s Global Fight Heads to Court in San Diego,0.0,0.206,0.794,Negative,0.00014891993,0.9997478,0.00010329015,Positive,0.10399564,0.2279823,0.66802204,Neutral
AAPL,2019-04-12,"In the Stock Market, Value Again Lags Growth",0.4,0.2,0.4,Positive,0.997888,0.001098274,0.0010137605,Positive,0.0540289,0.8366937,0.1092775,Negative
AAPL,2019-04-03,"Apple AirPods Review: Perfect Earbuds, but They Don’t Last",0.227,0.0,0.773,Positive,0.0045342143,0.9711378,0.02432792,Negative,0.91575783,0.016079256,0.0681629,Positive
AAPL,2019-04-06,"Scheme to Swap Fake iPhones Adds Up to $900,000 Loss for Apple, Prosecutors Say",0.0,0.31,0.69,Negative,0.99483156,0.0015905307,0.003577838,Positive,0.031094456,0.839805,0.12910059,Negative
AAPL,2019-04-05,‘Game of Thrones’ Changed TV. Let Us Count the Ways.,0.0,0.0,1.0,Neutral,9.572674e-05,0.99963593,0.00026836066,Negative,0.87847143,0.027773604,0.093754984,Positive
AAPL,2019-04-03,The Incredible Shrinking Apple,0.0,0.0,1.0,Neutral,0.00017850312,0.9997222,9.929151e-05,Positive,0.60809255,0.29363704,0.09827045,Positive
AAPL,2019-04-30,Apple’s Plan to Buy $75 Billion of Its Stock Fuels Spending Debate,0.0,0.0,1.0,Neutral,0.0007511331,0.8815074,0.117741406,Negative,0.079283066,0.2975032,0.6232138,Neutral
AAPL,2019-05-17,The Week in Tech: Putting an A.I. Genie Back in Its Bottle,0.0,0.0,1.0,Neutral,5.9613558e-05,0.99985814,8.226554e-05,Negative,0.36523402,0.14231454,0.4924514,Neutral
