pub_date,abstract,lead_para,headline,doc_type,section_name,type_of_material,rank,web_url
2019-11-11T21:17:20+0000,The chief executives for Johnson & Johnson and IBM said businesses had a responsibility to both employees and customers.,"Communicating with employees is a bit like building a bank account, according to Alex Gorsky, the chief executive of Johnson & Johnson: making contributions over time, developing a reservoir of trust, because “someday you’re likely going to need to make a withdrawal.”",Looking Beyond Profits,article,Business Day,News,5,https://www.nytimes.com/2019/11/11/business/dealbook/trust-communication-and-corporations.html
2019-11-07T17:05:32+0000,Professional hackers work to keep people safe by finding security vulnerabilities before criminals do.,"When asked what his father did for a living, my son explained to his kindergarten teacher that “he steals things, but it’s O.K. because he gets paid to do it.”",Most Hackers Aren’t Criminals,article,Opinion,Op-Ed,4,https://www.nytimes.com/2019/11/07/opinion/hackers-hacking.html
2019-11-18T15:11:39+0000,ExxonMobil and IBM reach for the cloud to bring convenience and extra security to the pump.,,What Can Gas Stations Teach Us About Digital Transformation?,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-public-cloud/what-can-gas-stations-teach-us-about-digital-transformation.html
2019-11-22T17:02:25+0000,Etihad Airways is giving its guests more choices by migrating to IBM’s public cloud.,,Do You Wish Air Travel Was More Personalized?,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-public-cloud/do-you-wish-air-travel-was-more-personalized.html
2019-11-27T16:29:22+0000,"Severe weather conditions, especially hurricanes, bring a deluge of traffic to the site, which millions of Americans rely on for real-time, around-the-clock updates.",,How weather.com Withstands Digital Storms,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-public-cloud/how-the-weather-company-withstands-digital-storms.html
2019-07-31T17:02:31+0000,"It’s not the first self-driving bike. But equipped with an A.I. chip, it may be the nearest to thinking for itself.","As corporate giants like Ford, G.M. and Waymo struggle to get their self-driving cars on the road, a team of researchers in China is rethinking autonomous transportation using a souped-up bicycle.","And Now, a Bicycle Built for None",article,Science,News,12,https://www.nytimes.com/2019/07/31/science/bikes-robot-autonomous.html
2019-07-09T18:53:06+0000,"With the acquisition of a leading business software company, IBM is presenting itself as an open, impartial player in the cloud computing industry.",IBM has tried multiple ways to stay relevant in the technology world. But it has often been outgunned by rivals like Amazon and Microsoft.,IBM Bets $34 Billion That Red Hat Can Help It Catch Amazon and Microsoft,article,Technology,News,2,https://www.nytimes.com/2019/07/09/technology/ibm-red-hat-cloud-computing.html
2019-07-01T15:00:06+0000,"The hospital technology, typically used to identify human ailments, captured perhaps the world’s smallest magnetic resonance image.","As our devices get smaller and more sophisticated, so do the materials we use to make them. That means we have to get up close to engineer new materials. Really close.",Scientists Took an M.R.I. Scan of an Atom,article,Science,News,7,https://www.nytimes.com/2019/07/01/science/microscope-atom-magnetic-mri.html
2019-06-29T22:44:07+0000,"With S/4HANA, SAP has introduced the latest version of its world-class software suite. IBM can ensure that your ERP transformation is implemented expertly and securely to prepare your business for the future.",,"For Digital Evolution, the Right Partner Is Key",paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm-services/for-digital-evolution-the-right-partner-is-key.html
2019-06-13T22:21:30+0000,"Artificial Intelligence is a fast-growing technology, one that could drive dramatic advances in medicine, education, transportation, banking – and everything in between.",,The Force for Change in A.I.: More Women,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/the-force-for-change-in-ai-more-women.html
2019-06-17T21:10:16+0000,Why you should focus on linking people and technology.,,The Key to Business Modernization,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/the-key-to-business-modernization.html
2019-06-28T16:04:46+0000,One of the world’s largest food and beverage companies needed a process to measure sales and to rapidly deploy new solutions across its portfolio of 200 brands.,,Why Digital Transformation Starts With Workflows That Unite People and Technology,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/why-digital-transformation-starts-with-workflows-that-unite-people-and-technology.html
2019-01-04T01:00:03+0000,"In a lawsuit on Thursday, the city attorney said tracking was used not just for local forecasts but also for commercial purposes like targeted marketing.","The Weather Channel app deceptively collected, shared and profited from the location information of millions of American consumers, the city attorney of Los Angeles said in a lawsuit filed on Thursday.",Los Angeles Accuses Weather Channel App of Covertly Mining User Data,article,Technology,News,10,https://www.nytimes.com/2019/01/03/technology/weather-channel-app-lawsuit.html
2019-05-24T04:00:09+0000,"In an attempt to better compete with other Grand Slam tournaments, the French Open is renovating and reaching out to young fans, and has increased the prizes.","A new era begins for the French Open this month as Roland Garros begins to unveil its renovations and new courts, including the new 5,000-seat arena, named after the French tennis star Simonne Mathieu, which has a semisunken court surrounded by 19th-century greenhouses. A retractable roof is planned for next year.","The French Open Spruces Up, and Shows Players the Money",article,Sports,News,6,https://www.nytimes.com/2019/05/24/sports/tennis/roland-garros-french-open-improvements.html
2019-05-08T13:10:10+0000,"Using a quantum computer, physicists successfully reversed time for an artificial atom. You can even try it at home.","In “The Curious Case of Benjamin Button,” a story by F. Scott Fitzgerald and then a movie starring Brad Pitt, a man ages backward: He is born an old man, regresses over the years and dies an infant.","For a Split Second, a Quantum Computer Made History Go Backward",article,Science,News,5,https://www.nytimes.com/2019/05/08/science/quantum-physics-time.html
2019-12-30T10:00:20+0000,"As the Treasury Department prepared to enact the 2017 Republican tax overhaul, corporate lobbyists swarmed — and won big.",The overhaul of the federal tax law in 2017 was the signature legislative achievement of Donald J. Trump’s presidency. ,How Big Companies Won New Tax Breaks From the Trump Administration,article,Business Day,News,21,https://www.nytimes.com/2019/12/30/business/trump-tax-cuts-beat-gilti.html
2019-12-11T21:32:00+0000,"Every purchase evokes his design of the rectangular Universal Product Code. But although it became ubiquitous, he received no royalties.","George J. Laurer, whose design of the vertically striped bar code sped supermarket checkout lines, parcel deliveries and assembly lines and even transformed human beings, including airline passengers and hospital patients, into traceable inventory items, died on Dec. 5 at his home in Wendell, N.C., near Raleigh. He was 94.","George Laurer, Who Developed the Bar Code, Is Dead at 94",article,Technology,Obituary (Obit),6,https://www.nytimes.com/2019/12/11/technology/george-laurer-dead.html
2019-03-22T13:00:01+0000,Software looks to be at the heart of the recent Ethiopian Airlines crash. Safety approval of such systems will only get harder as technology advances.,Hi. I’m Jamie Condliffe. Greetings from London. Here’s a look at the week’s tech news:,The Week in Tech: Our Future Robots Will Need Super-Smart Safety Checks,article,Technology,News,11,https://www.nytimes.com/2019/03/22/technology/robot-safety-regulation.html
2019-02-16T19:30:01+0000,Life is a lot easier when you can plug in to any socket.,"Our modern existence depends on things we can take for granted. Cars run on gas from any gas station, the plugs for electrical devices fit into any socket, and smartphones connect to anything equipped with Bluetooth. All of these conveniences depend on technical standards, the silent and often forgotten foundations of technological societies.",The Joy of Standards,article,Opinion,Op-Ed,8,https://www.nytimes.com/2019/02/16/opinion/sunday/standardization.html
2019-02-15T14:00:01+0000,What kinds of companies will be the next so-called unicorns? A hint: Many of them won’t have much in common with Uber or Airbnb.,"Hi. I’m Steve Lohr. I write about the technology industry, from the old titans like IBM to start-ups working on the future of artificial intelligence.",The Week in Tech: A Break From Consumer Tech,article,Technology,News,7,https://www.nytimes.com/2019/02/15/technology/the-week-in-tech-a-break-from-consumer-tech.html
2019-09-18T20:09:52+0000,Fledgling gal-bots are the latest hires in the virtual assistant landscape.,,Driving A.I. Acceptance: Learning From Mia and Marge,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/driving-ai-acceptance-learning-from-mia-and-marge.html
2019-09-18T20:13:43+0000,Australia’s Woodside Energy had decades of knowledge instilled in its retiring workforce of oil pipeline engineers and wanted to scale that wealth to a much more expansive workforce.,,A.I.: Your Next Career Move,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/ai-your-next-career-move.html
2019-09-18T20:07:27+0000,IBM has recently launched its inaugural IBM Women Leaders in A.I. in recognition of women advancing their company’s journey to artificial intelligence across diverse industries around the globe.,,Unhidden Figures: Are Women A.I.’s Natural Born Leaders?,paidpost,T Brand,,1,https://www.nytimes.com/paidpost/ibm/unhidden-figures-are-women-ais-natural-born-leaders.html
2020-10-08T18:39:23+0000,The split-up strategy reflects how decisively computing has shifted to the cloud.,"IBM, throughout its 109-year history, hasn’t often led technology trends. But it has adapted and eventually prospered time and again.","IBM, Seeing Its Future in the Cloud, Breaks Off I.T. Unit",article,Technology,News,1,https://www.nytimes.com/2020/10/08/technology/ibm-cloud-spinoff.html
2020-11-21T19:49:50+0000,"Lynn Conway was one of the company’s most promising young computer engineers but after confiding to supervisors that she was transgender, they fired her.","In August 1968, Lynn Conway, a promising computer engineer at IBM in Sunnyvale, Calif., was called into the office of Gene Myron Amdahl, then the company’s director of advanced computing systems.","52 Years Later, IBM Apologizes for Firing Transgender Woman",article,Business Day,News,6,https://www.nytimes.com/2020/11/21/business/lynn-conway-ibm-transgender.html
2020-06-09T11:12:56+0000,"According to a new survey about Americans’ economic priorities, most don’t want to return to business as usual after the pandemic.",Want this in your inbox each morning? Sign up here.,"Respond, Reopen, Reset",article,Business Day,News,9,https://www.nytimes.com/2020/06/09/business/dealbook/reopening-economy-coronavirus.html
2020-06-19T13:13:55+0000,"Corporate America has pledged millions to social justice efforts since the killing of George Floyd. But some businesses have gone further, committing to concrete changes in their practices.","Friday will be a paid company holiday for employees at Nike. The same goes for workers at Twitter, Target, General Motors, the National Football League and a variety of other businesses. JPMorgan Chase, Capital One and other banks will close branches early.",Here’s What Companies Are Promising to Do to Fight Racism,article,Business Day,News,13,https://www.nytimes.com/article/companies-racism-george-floyd-protests.html
2020-06-10T21:57:52+0000,The company said it hoped the moratorium “might give Congress enough time to put in place appropriate rules” for the technology.,"SEATTLE — Amazon said on Wednesday that it was putting a one-year pause on letting the police use its facial recognition tool, in a major sign of the growing concerns that the technology may lead to unfair treatment of African-Americans.",Amazon Pauses Police Use of Its Facial Recognition Software,article,Technology,News,8,https://www.nytimes.com/2020/06/10/technology/amazon-facial-recognition-backlash.html
2020-01-30T21:49:56+0000,"Arvind Krishna, who has led the company’s cloud computing business, was named the new chief executive.","Ginni Rometty, the longtime face of IBM and one of the country’s most prominent female business leaders, is stepping down as chief executive, the company said on Thursday.",Ginni Rometty to Step Down as C.E.O. of IBM,article,Technology,News,3,https://www.nytimes.com/2020/01/30/technology/ginni-rometty-ibm-ceo.html
2020-04-29T15:24:02+0000,"Some European companies seem to be targeting workers who are the easiest to fire or have the least bargaining power, even as the firms seek government help.","FRANKFURT — As the German airline Lufthansa struggles to stay in business, it’s no surprise that its employees are suffering, too. But as is the case at other struggling companies, some workers are suffering more than others.",Europe’s Strong Labor Laws Aren’t a Guarantee for Lower-Wage Workers,article,Business Day,News,9,https://www.nytimes.com/2020/04/29/business/europe-low-income-workers-coronavirus.html
2020-12-03T10:00:14+0000,"IBM has found that companies and governments have been targeted by unknown attackers, prompting a warning from the Homeland Security Department.","A series of cyberattacks is underway aimed at the companies and government organizations that will be distributing coronavirus vaccines around the world, IBM’s cybersecurity division has found, though it is unclear whether the goal is to steal the technology for keeping the vaccines refrigerated in transit or to sabotage the movements.",Cyberattacks Discovered on Vaccine Distribution Operations,article,U.S.,News,9,https://www.nytimes.com/2020/12/03/us/politics/vaccine-cyberattacks.html
2020-03-23T19:00:15+0000,"Technology from Amazon, Apple, Google, IBM and Microsoft misidentified 35 percent of words from people who were black. White people fared much better.","SAN FRANCISCO — With an iPhone, you can dictate a text message. Put Amazon’s Alexa on your coffee table, and you can request a song from across the room.","There Is a Racial Divide in Speech-Recognition Systems, Researchers Say",article,Technology,News,12,https://www.nytimes.com/2020/03/23/technology/speech-recognition-bias-apple-amazon-google.html
2020-08-08T16:13:25+0000,"One of the few women in the computer industry in its early days, she paved the way for the efficient, lightning-fast apps of today.","Frances Allen, a computer scientist and researcher who helped create the fundamental ideas that allow practically anyone to build fast, efficient and useful software for computers, smartphones and websites, died on Tuesday, her 88th birthday, in Schenectady, N.Y.","Frances Allen, Who Helped Hardware Understand Software, Dies at 88",article,Technology,Obituary (Obit),3,https://www.nytimes.com/2020/08/08/technology/frances-allen-dead.html
2021-07-16T09:00:26+0000,"IBM’s artificial intelligence was supposed to transform industries and generate riches for the company. Neither has panned out. Now, IBM has settled on a humbler vision for Watson.","A decade ago, IBM’s public confidence was unmistakable. Its Watson supercomputer had just trounced Ken Jennings, the best human “Jeopardy!” player ever, showcasing the power of artificial intelligence. This was only the beginning of a technological revolution about to sweep through society, the company pledged.",What Ever Happened to IBM’s Watson?,article,Technology,News,1,https://www.nytimes.com/2021/07/16/technology/what-happened-ibm-watson.html
2021-07-20T13:00:17+0000,"When Big Blue left upstate New York, economic pain ensued. But the large complexes left behind are ideally suited for large-scale production and shipping, local officials say.","ENDICOTT, N.Y. — The sidewalks along Washington Avenue in Endicott, N.Y., are empty enough that bicycles cruise their length with smooth sailing. But 40 years ago, when an IBM plant hummed with thousands of employees, the cyclists might have picked a different route.",A Renewal for IBM Campuses Once Home to Punch Cards and Circuit Boards,article,Business Day,News,2,https://www.nytimes.com/2021/07/20/business/ibm-campuses-new-york.html
2021-06-01T07:00:10+0000,"More than one million Excelsior passes have been downloaded since they were introduced, but officials are hoping they will be adopted more widely.","On the Upper East Side in Manhattan, a well-heeled crowd flashed it to get into a socially distanced dance performance at the Park Avenue Armory. In Chelsea, people showed it to attend a John Mulaney stand-up set at City Winery. And in Troy, N.Y., patrons are using it to enter an intimate, speakeasy-style bar that only admits vaccinated guests.","Will the Excelsior Pass, New York’s Vaccine Passport, Catch On?",article,New York,News,9,https://www.nytimes.com/2021/06/01/nyregion/excelsior-pass-vaccine.html
2021-01-12T11:13:04+0000,"As companies put their donations to candidates on hold, they should reassess political giving entirely, making the halt permanent.","As companies from Coca-Cola to Amazon to Citigroup appear to be tripping over one another to declare that they are “pausing” or “reassessing” donations to Republicans who sought to overturn the election — and, in some cases, suspending giving to both parties — they might want to look at a company that didn’t say anything.",‘An Epiphany Moment’ for Corporate Political Donors May Have Arrived,article,Business Day,News,3,https://www.nytimes.com/2021/01/12/business/dealbook/political-donations-ibm.html
2021-01-12T12:47:54+0000,"IBM doesn’t donate to politicians. Perhaps others shouldn’t, either.",[Read more on Trump and Pence.],Getting Corporate Cash Out of Politics,article,Business Day,News,4,https://www.nytimes.com/2021/01/12/business/dealbook/corporate-donations-ibm.html
2021-01-15T12:57:44+0000,President-elect Joe Biden’s $1.9 trillion economic plan will run up big debts.,"President-elect Joe Biden unveiled his $1.9 trillion economic rescue plan yesterday, an ambitious package of bigger direct payments to Americans, extra funding for coronavirus vaccine distribution and more. The move is a bolder response than the Obama administration’s to the 2008 financial crisis — even if it runs up debt to dizzying levels.",That’s a Lot of Money,article,Business Day,News,7,https://www.nytimes.com/2021/01/15/business/dealbook/biden-economy-deficit.html
2021-04-16T11:17:15+0000,Jake Siewert led the firm’s post-financial crisis reputation makeover.,"For nearly a decade, Jake Siewert led Goldman Sachs’s post-crisis efforts to shed its image as one of Wall Street’s most mysterious, and maligned, money machines. We’re the first to report that he plans to announce his departure later today.",Goldman Sachs’s Top Image Maker Is Leaving,article,Business Day,News,7,https://www.nytimes.com/2021/04/16/business/dealbook/goldman-sachs-jake-siewert.html
2021-12-31T08:00:09+0000,"Business leaders are trained to “shoot, move and communicate.” But the pandemic has called on them to rewrite the leadership playbook.","In normal times, there are few words that C.E.O.s like more than “certainty.” Certainty allows executives to issue sales forecasts with oracle-like conviction. Certainty instills leaders with the confidence they need to invest $500 million in a new factory, or spend $20 billion buying a competitor. Certainty gives them the verve they need to preside over virtual town hall meetings with their employees and discuss race relations, furloughs, remote work and more.",‘We Threw Out Any Plans We Had’: C.E.O.s Are Forced to Embrace Uncertainty,article,Business Day,News,8,https://www.nytimes.com/2021/12/31/business/ceos-pandemic-leadership.html
2021-02-01T15:41:08+0000,IBM researchers trained artificial intelligence to pick up hints of changes in language ahead of the onset of neurological diseases.,Is it possible to predict who will develop Alzheimer’s disease simply by looking at writing patterns years before there are symptoms?,Alzheimer’s Prediction May Be Found in Writing Tests,article,Health,News,7,https://www.nytimes.com/2021/02/01/health/alzheimers-prediction-speech.html
2021-02-16T12:21:34+0000,There’s a hidden hurdle.,"Business leaders, investors and regulators are all pushing to make corporate America’s boardrooms more diverse. But as a Salesforce executive learned, there are sometimes hidden hurdles to making that happen, Andrew writes in his latest column.",What’s Delaying Boardroom Diversity,article,Business Day,News,4,https://www.nytimes.com/2021/02/16/business/dealbook/diversity-corporate-boardrooms.html
2022-10-06T23:02:13+0000,"President Biden traveled to Poughkeepsie, N.Y., to connect a $20 billion investment by IBM to the bipartisan bill meant to spur production of critical microchips.","President Biden visited the Hudson Valley of New York on Thursday to tour an IBM facility after the company announced it would invest $20 billion across the region to increase its production of semiconductors and develop advanced technologies, including artificial intelligence and quantum computing.",Biden Visits IBM to Promote Investments in U.S. Semiconductor Production,article,U.S.,News,1,https://www.nytimes.com/2022/10/06/us/politics/biden-ibm-semiconductors.html
2022-10-06T20:55:09+0000,"During his visit to IBM’s Hudson Valley facility in New York, President Biden highlighted the CHIPS and Science Act that provides subsidies to companies that sign up to jump-start domestic production of semiconductor chips.","During his visit to IBM’s Hudson Valley facility in New York, President Biden highlighted the CHIPS and Science Act that provides subsidies to companies that sign up to jump-start domestic production of semiconductor chips.",Biden Promotes IBM’s $20 Billion Manufacturing Deal in New York,multimedia,U.S.,Video,1,https://www.nytimes.com/video/us/politics/100000008570801/biden-ibm-semiconductor-production.html
2022-11-23T22:50:12+0000,He was a lead designer of the computers that cemented IBM’s dominance for decades. He later wrote a book on software engineering that became a quirky classic.,"Frederick P. Brooks Jr., whose innovative work in computer design and software engineering helped shape the field of computer science, died on Thursday at his home in Chapel Hill, N.C. He was 91.","Frederick P. Brooks Jr., Computer Design Innovator, Dies at 91",article,Technology,Obituary (Obit),3,https://www.nytimes.com/2022/11/23/technology/frederick-p-brooks-jr-dead.html
2022-01-21T15:40:14+0000,The sale is part of IBM’s effort to tighten the focus of its business and shed operations.,"IBM is selling its Watson Health data and analytics business, the final step in the company’s retreat from what it once called a “moonshot” venture to improve health care, helping save lives and trim medical costs.",IBM is selling off Watson Health to a private equity firm.,article,Business Day,News,3,https://www.nytimes.com/2022/01/21/business/ibm-watson-health.html
2022-04-08T14:34:29+0000,New research finds companies are starting to rely less on the college filter in hiring. But it remains an obstacle to opportunity for many.,"As a middle school student in New York, Shekinah Griffith saw a television news report of President Barack Obama visiting an innovative school in Brooklyn. Its program included high school, an associate degree in a technical subject, an internship and the promise of a good job.",A 4-Year Degree Isn’t Quite the Job Requirement It Used to Be,article,Business Day,News,5,https://www.nytimes.com/2022/04/08/business/hiring-without-college-degree.html
2022-05-13T15:02:42+0000,Arvind Krishna is trying to stay in touch with the company’s roots as he confronts today’s challenges.,"In a tech industry dominated by Apple, Alphabet, Meta and Microsoft, it can be easy to forget that much of the humdrum work that makes screens flicker, servers hum and businesses run is performed by companies that rarely make the headlines, companies that have been gradually shaping the computer business for decades, companies like IBM.",An Optimist at the Helm of IBM,article,Business Day,News,6,https://www.nytimes.com/2022/05/13/business/arvind-krishna-ibm-corner-office.html
2022-03-03T10:02:57+0000,"Customer service chatbots may finally become more intelligent, more conversational and more helpful.",This article is part of a new series on artificial intelligence’s potential to solve everyday problems.,Ending the Chatbot’s ‘Spiral of Misery’,article,Technology,News,7,https://www.nytimes.com/2022/03/03/technology/ai-chatbot.html
2022-02-12T20:52:56+0000,Documents released in an age-discrimination case appear to show high-level discussion about paring the ranks of older employees.,"In recent years, former IBM employees have accused the company of age discrimination in a variety of legal filings and press accounts, arguing that IBM sought to replace thousands of older workers with younger ones to keep pace with corporate rivals.",Making ‘Dinobabies’ Extinct: IBM’s Push for a Younger Work Force,article,Business Day,News,1,https://www.nytimes.com/2022/02/12/business/economy/ibm-age-discrimination.html
2022-08-28T09:00:16+0000,"Artificial intelligence systems can process vast amounts of data in seconds, but they can’t make sense of the world or explain their decisions. David Ferrucci wants to change that.","David Ferrucci, who led the team that built IBM’s famed Watson computer, was elated when it beat the best-ever human “Jeopardy!” players in 2011, in a televised triumph for artificial intelligence.",One Man’s Dream of Fusing A.I. With Common Sense,article,Business Day,News,8,https://www.nytimes.com/2022/08/28/business/ai-artificial-intelligence-david-ferrucci.html
2023-10-21T19:22:23+0000,"“I knew at some point in time the patent office would recognize” computer software, he said. It happened in 1968, helping to ignite the software market.","Martin Goetz, who joined the computer industry in its infancy in the mid-1950s as a programmer working on Univac mainframes and who later received the first U.S. patent for software, died on Oct. 10 at his home in Brighton, Mass. He was 93.","Martin Goetz, Who Received the First Software Patent, Dies at 93",article,Technology,Obituary (Obit),9,https://www.nytimes.com/2023/10/21/technology/martin-goetz-dead.html
2023-10-25T09:00:13+0000,"In “The Greatest Capitalist Who Ever Lived,” Ralph Watson McElvenny and Marc Wortman show how Oedipal battles fueled the company’s technological triumphs in the 1960s and beyond.","Thomas J. Watson Jr. seemed, from a young age, to be destined for failure. Born in 1914, he was an angry and often depressed young boy. Neighbors called him “Terrible Tommy.” He barely gained his high school diploma after attending three different schools. His father, Watson Sr., the head of IBM, was a domineering man who subjected his son to a classic combination of emotional distance and cruelty. Watson Jr. responded by becoming a rebel and wastrel.",The Father-Son Struggle That Helped Ensure IBM’s Success,article,Books,Review,6,https://www.nytimes.com/2023/10/25/books/review/the-greatest-capitalist-who-ever-lived-ralph-watson-mcelvenny-marc-wortman.html
2023-11-24T10:02:14+0000,"As the downsides of 401(k)-style plans become apparent, workers and some companies, including IBM, are showing new interest in defined benefit plans.","In an economy characterized by a volatile stock market and elevated inflation, a sure thing looks better than ever. For some Americans in the labor force right now, that looks like a pension.",The Pension: That Rare Retirement Benefit Gets a Fresh Look,article,Business Day,News,8,https://www.nytimes.com/2023/11/24/business/pension-retirement.html
2023-11-16T23:26:48+0000,"IBM, a major advertiser on X, has pulled its spending from the social media platform, whose employees are grappling with what to tell its other advertisers, according to internal messages.","Less than 24 hours after Elon Musk endorsed an antisemitic post on X as “the actual truth” of what Jewish people were doing, IBM paused its advertising on the social media platform as X’s chief executive, Linda Yaccarino, and others at the company scrambled on Thursday to contain the fallout.",X Races to Contain Damage After Elon Musk Endorses Antisemitic Post,article,Technology,News,11,https://www.nytimes.com/2023/11/16/technology/elon-musk-endorses-antisemitic-post-ibm.html
2023-11-17T22:50:43+0000,"Disney, Apple, Paramount and Lionsgate halted marketing on X, formerly Twitter, as Elon Musk faced a furor over antisemitic abuse on his social media platform.","The blowback over Elon Musk’s endorsement of an antisemitic conspiracy theory on X gathered steam on Friday, as several major advertisers on his social media platform cut off their spending after his comments.",Advertisers Flee X as Outcry Over Musk’s Endorsement of Antisemitic Post Grows,article,Technology,News,9,https://www.nytimes.com/2023/11/17/technology/elon-musk-twitter-x-advertisers.html
2023-11-17T13:06:41+0000,"Companies, celebrities and influencers have taken TikTok and X  — and Elon Musk himself — to task for the rise of hate speech on their platforms since the Oct. 7 Hamas attacks on Israel.","The rise in antisemitism since the outbreak of war in the Middle East has ignited a clash between Wall Street donors and universities, and divided some workplaces. Now, the pressure is building on social media platforms, particularly Elon Musk’s X and TikTok, with advertisers, celebrities and influencers pulling spending and confronting executives about the proliferation of hate speech.",Advertisers Push Back at Social Media Firms over Antisemitism,article,Business Day,News,10,https://www.nytimes.com/2023/11/17/business/dealbook/x-musk-tiktok-antisemitism-social-media.html
2023-07-04T18:10:32+0000,He led scientific advances at IBM and within the federal government during a career that spanned the space race and the dawn of the internet.,"As the Cold War was waning, the physicist Lewis Branscomb feared that America’s economic and scientific superiority was in jeopardy. Declining scientific literacy and critical thinking in American education, he believed, could have disastrous consequences for the country.","Lewis Branscomb, Champion of Science Across Fields, Dies at 96",article,Technology,Obituary (Obit),10,https://www.nytimes.com/2023/07/04/technology/lewis-branscomb-dead.html
2023-06-13T12:02:16+0000,"The consulting firm is the latest to invest heavily in artificial intelligence, even as big businesses grapple with the potential fallout from the technology.","As the corporate world reckons with the impact that artificial intelligence may have on, well, everything, the consulting firm Accenture announced on Tuesday that it will invest $3 billion in the technology over the next three years.",Accenture Makes a $3 Billion Bet on A.I.,article,Business Day,News,17,https://www.nytimes.com/2023/06/13/business/dealbook/accenture-ai-billion-consulting.html
2023-06-14T15:00:15+0000,A quantum computer came up with better answers to a physics problem than a conventional supercomputer.,"Quantum computers today are small in computational scope — the chip inside your smartphone contains billions of transistors while the most powerful quantum computer contains a few hundred of the quantum equivalent of a transistor. They are also unreliable. If you run the same calculation over and over, they will most likely churn out different answers each time.","Quantum Computing Advance Begins New Era, IBM Says",article,Science,News,2,https://www.nytimes.com/2023/06/14/science/ibm-quantum-computing.html
2023-01-26T00:19:56+0000,The company said the layoffs were a final step after asset sales rather than a sign of weakness in its business.,"IBM joined the wave of layoffs by technology companies on Wednesday, saying it will shed 3,900 workers.","IBM Announces 3,900 Job Cuts",article,Business Day,News,1,https://www.nytimes.com/2023/01/25/business/ibm-layoffs.html
2023-01-26T12:36:32+0000,"Shares in the electric carmaker continued to rally after the company reported strong profits, even amid growing competition and economic pressures.","Tesla investors are feeling heartened by the electric carmaker’s earnings announcement on Wednesday, which had plenty for them to like: a 59 percent year-on-year gain in quarterly profit and rising demand for its vehicles. Shares in Tesla were up nearly 7 percent in premarket trading on Thursday.",Tesla Bulls Are Back at the Wheel,article,Business Day,News,15,https://www.nytimes.com/2023/01/26/business/tesla-profit-stock.html
2023-05-17T12:42:36+0000,"Lawmakers and Sam Altman, the chief executive of OpenAI, agreed that artificial intelligence should be regulated. How to do that remains an open question.","The fireworks that usually pop when technology executives testify before Congress were noticeably absent from yesterday’s Senate hearing on artificial intelligence. Instead, lawmakers questioned Sam Altman, the C.E.O. of OpenAI, for three hours in what appeared to be a genuine effort to understand the growing importance, and the dangers, of artificial intelligence.",Washington Confronts the Challenge of Policing A.I.,article,Business Day,News,8,https://www.nytimes.com/2023/05/17/business/openai-altman-congress-ai-regulation.html
2023-05-02T11:51:25+0000,"Even after the sale of First Republic, investors are worried about challenges that regional banks still face, imperiling the economy.","After JPMorgan Chase secured a deal to buy the embattled First Republic, the banking giant’s chief, Jamie Dimon, asserted that the market turmoil set off by Silicon Valley Bank’s collapse was at an end. “This part of the crisis is over,” he told analysts on Monday.",Why Many on Wall Street Fear the Banking Crisis Isn’t Over,article,Business Day,News,16,https://www.nytimes.com/2023/05/02/business/dealbook/banking-crisis-first-republic.html
2023-05-05T09:00:43+0000,Is Bluesky the long-awaited heir to Twitter?,"The Twitter look-alike Bluesky, started by the former Twitter chief executive Jack Dorsey, is doing the impossible: making social media fun again.","Bluesky Has the Juice, A.I. Jobs Apocalypse and Hard Questions",article,Podcasts,News,6,https://www.nytimes.com/2023/05/05/podcasts/hard-fork-bluesky-ai-jobs.html
2023-12-11T14:33:36+0000,"The move is aimed at drawing $9 billion in corporate investment, as New York jockeys to host a new national semiconductor technology center.","Gov. Kathy Hochul of New York announced on Monday a plan to invest $1 billion to expand chip research activities in Albany, N.Y., as the state aims to continue as a global semiconductor center.",New York Plans to Invest $1 Billion to Expand Chip Research,article,Technology,News,7,https://www.nytimes.com/2023/12/11/technology/new-york-chips-act-albany.html
2023-09-28T14:00:08+0000,The company will assume the legal risk of businesses that use its A.I. systems and will publish the technology’s underlying data.,There is no shortage of excitement in corporate America for the new artificial intelligence that can produce everything from business reports to computer code with humanlike fluency.,IBM Tries to Ease Customers’ Qualms About Using Generative A.I.,article,Business Day,News,7,https://www.nytimes.com/2023/09/28/business/ibm-ai-data.html
2024-06-26T09:01:47+0000,"Rattled by tech’s latest trend, businesses have turned to advisers at Boston Consulting Group, McKinsey and KPMG for guidance on adopting generative artificial intelligence.","After ChatGPT came out in 2022, the marketing team at Reckitt Benckiser, which makes Lysol and Mucinex, was convinced that new artificial intelligence technology could help its business. But the team was uncertain about how, so it turned to Boston Consulting Group for help.",The A.I. Boom Has an Unlikely Early Winner: Wonky Consultants,article,Technology,News,7,https://www.nytimes.com/2024/06/26/technology/ai-consultants.html
